propension_12m,PC1,PC2,PC3
0,-2.1494546297888752,-0.5991398988618217,1.255023888941487
0,-2.4505988862971955,1.6363581550026056,-1.4514478151799735
0,-2.089721374525045,-0.8807518013795348,1.1637150437484494
1,-0.6645326084499907,2.0405438872823645,-0.16928476371626525
1,-1.3109264493670543,-0.8867747025217583,0.39473873514379443
0,-3.6794249757335624,-1.4700629935033098,-3.3002621896154527
0,1.4658670272901062,-1.0533443010303192,0.25101308266313505
1,1.556651698451693,-0.954486003768716,0.39096806164805425
1,-0.943687381951968,-0.8360461361186527,0.5811178642625104
0,0.9489724346186194,-0.6677887636918659,0.8110773180414946
0,0.37037873157805506,1.9701225222784808,0.10413205430305188
0,-0.4094637799483567,2.1255835954719853,0.4093047953429533
1,-0.6997256222543011,2.3364763113394638,0.49882479528878726
0,-2.2625591701581347,-0.9847107450848356,1.3310795731580654
0,-0.7829443654456054,-0.6942454337798629,1.0628330994004607
0,1.0390693516782417,1.962936478661511,-0.038451799220311986
0,1.724957381598348,-0.9351314237510497,0.32897838506145827
0,1.4658670272901062,-1.0533443010303192,0.25101308266313505
0,1.2359368020910246,2.0297847493082117,-0.024265018655788777
1,-1.0181749584294812,-0.7646909092389558,0.4603061022247985
1,1.753519148864476,-0.8876377331220149,0.40515484221257747
0,-0.23549147056172942,1.9730882625510135,0.27554118664250044
1,-1.0138966137610121,-1.5831378204676825,-4.365960902814347
1,2.0005114627160006,2.0778342283273434,-0.11546828566267185
1,2.216511495740527,-1.0955214204192845,0.44737181797486414
0,-0.7874336375611249,-1.4785496882698952,-1.3582031310189997
1,1.432205890660775,-1.0572152170338525,0.26341101798045424
0,-2.28681148778953,1.4314240283593045,-3.8616536054584993
1,-1.7087131331874017,-1.1262866412409398,0.9187431340479403
0,2.3746184401607757,-0.9889212911506148,0.562530926325145
1,0.025546838753467974,-1.5689548217839315,-4.1979189376180495
1,0.6288707240432645,-1.0655128374310157,0.455586612773095
0,-0.5202562001067362,-0.9113101808224884,0.7192688032518395
0,-1.9109124115286549,2.7146483174945475,0.9800110736489456
0,-1.268023179367813,-0.7377149411023335,1.2248646910438046
0,0.5946423305371645,-0.9411566151214122,0.4511840877358325
0,0.6591653669059626,1.8793748135605124,0.2918747345616578
1,0.6509310125272413,-1.4813090274932352,-1.6805646440176851
0,1.0548784799266584,-1.5745423784241686,-4.282930834340466
0,1.0955945243674647,-1.0959243770691849,0.3873903711536462
0,-1.410176983658477,1.9990065098301346,0.19204420573319553
1,1.364883617402113,-1.064957049040919,0.2882068886150927
0,1.6290733410735583,-0.9903669463871512,0.2775977985449775
1,1.6924618636888185,2.086618758921046,0.08468752466163927
1,0.6983769635089548,2.0818139810416993,-0.05551959600264672
0,-1.940686670019379,-1.0042185924055331,1.1424632656328786
0,-1.7587199642747642,-0.8498510613166871,0.733060679205821
0,0.24076348985852766,-1.2276829682838595,-1.4768159484505796
0,-1.9829835632338737,2.061428076083206,0.3860086457730403
