d2_01,d2_03,d2_04,d2_05,d2_05_a,d2_06,d2_07,directorio,secuencia_encuesta,secuencia_p,orden
5,3,2,7,710,1.0,2.0,47731,2,1,2
9,3,2,5,511,1.0,1.0,47732,2,1,2
1,6,0,5,510,1.0,1.0,47733,2,1,2
9,6,0,4,409,1.0,1.0,47736,2,1,2
5,2,1,6,605,1.0,1.0,47737,1,1,1
9,6,0,5,511,2.0,1.0,47738,4,1,4
9,6,0,7,710,1.0,2.0,47742,2,1,2
9,6,0,4,408,,,47743,3,1,3
9,5,2,7,705,1.0,1.0,47745,2,1,2
9,6,0,4,407,1.0,2.0,47746,4,1,4
9,5,0,6,602,1.0,2.0,47747,1,1,1
9,6,0,8,805,1.0,2.0,47748,1,1,1
9,6,0,7,701,1.0,2.0,47749,2,1,2
9,5,0,4,406,,,47750,6,1,6
9,5,0,7,707,1.0,1.0,47752,3,1,3
9,6,2,7,701,1.0,1.0,47753,2,1,2
9,1,0,5,511,1.0,1.0,47754,1,1,1
9,5,1,5,511,1.0,1.0,47757,1,1,1
5,2,2,7,710,1.0,2.0,47758,2,1,2
9,2,0,7,705,1.0,1.0,47759,1,1,1
5,3,1,5,510,1.0,2.0,47760,2,1,2
9,6,1,7,702,1.0,2.0,47762,4,1,4
9,6,0,5,511,1.0,2.0,47763,4,1,4
9,3,0,7,705,1.0,1.0,47764,1,1,1
9,2,2,5,511,1.0,2.0,47766,1,1,1
5,6,5,3,305,1.0,2.0,47767,1,1,1
9,3,1,7,709,1.0,2.0,47768,2,1,2
9,4,3,3,305,1.0,2.0,47769,1,1,1
9,2,1,4,409,1.0,1.0,47770,1,1,1
9,3,1,7,705,1.0,2.0,47771,2,1,2
9,3,2,7,705,1.0,2.0,47772,2,1,2
9,3,2,8,802,1.0,2.0,47773,2,1,2
9,5,2,3,305,1.0,2.0,47774,1,1,1
9,2,1,6,603,1.0,2.0,47775,1,1,1
9,6,0,8,802,1.0,1.0,47776,1,1,1
9,6,0,7,705,1.0,2.0,47777,3,1,3
5,6,0,6,606,1.0,1.0,47778,5,1,5
9,6,0,3,305,1.0,1.0,47779,1,1,1
5,3,2,5,511,1.0,2.0,47780,2,1,2
9,2,2,5,511,1.0,2.0,47781,2,1,2
9,6,0,1,100,1.0,1.0,47782,2,1,2
9,6,2,3,305,1.0,2.0,47786,1,1,1
9,5,1,7,705,1.0,1.0,47787,3,1,3
9,6,0,5,511,1.0,1.0,47788,1,1,1
5,2,3,5,511,1.0,2.0,47790,1,1,1
9,3,2,3,305,1.0,2.0,47791,2,1,2
9,5,4,3,305,1.0,2.0,47792,1,1,1
9,2,4,3,305,1.0,1.0,47795,2,1,2
9,6,0,5,511,1.0,2.0,47797,2,1,2
5,2,3,4,406,1.0,1.0,47798,1,1,1
9,5,7,3,305,1.0,2.0,47799,1,1,1
9,6,0,7,704,1.0,2.0,47801,2,1,2
9,3,0,6,603,2.0,2.0,47802,1,1,1
5,5,2,7,710,1.0,2.0,47803,1,1,1
9,5,0,7,705,1.0,1.0,47805,3,1,3
9,5,3,2,201,1.0,2.0,47807,1,1,1
9,5,1,5,511,1.0,2.0,47810,1,1,1
9,6,0,7,704,1.0,2.0,47811,2,1,2
9,6,0,7,705,1.0,1.0,47812,3,1,3
5,5,3,3,305,1.0,2.0,47814,3,1,3
9,3,4,3,305,1.0,2.0,47818,2,1,2
9,3,1,7,705,1.0,2.0,47819,2,1,2
9,5,2,3,305,1.0,1.0,47820,1,1,1
9,6,0,5,511,2.0,2.0,47822,1,1,1
9,6,0,5,510,1.0,1.0,47826,3,1,3
9,6,0,6,601,1.0,2.0,47827,1,1,1
9,1,1,7,705,1.0,1.0,47829,2,1,2
9,6,0,5,512,1.0,1.0,47830,2,1,2
5,3,2,6,604,1.0,1.0,47831,2,1,2
5,5,2,6,601,1.0,2.0,47833,1,1,1
5,2,2,6,604,1.0,1.0,47834,1,1,1
9,3,3,6,602,1.0,1.0,47835,1,1,1
9,5,3,3,305,1.0,2.0,47836,1,1,1
9,6,0,4,409,1.0,1.0,47837,7,1,7
9,3,2,7,705,1.0,1.0,47838,1,1,1
9,2,2,5,511,1.0,1.0,47840,3,1,3
9,6,0,5,511,1.0,1.0,47842,5,1,5
9,6,3,7,705,1.0,2.0,47844,1,1,1
9,2,1,4,409,1.0,1.0,47845,2,1,2
5,2,2,6,603,1.0,1.0,47847,1,1,1
5,5,1,5,511,1.0,1.0,47849,5,1,5
9,5,1,7,705,1.0,1.0,47851,2,1,2
9,3,4,6,602,1.0,2.0,47852,2,1,2
9,2,3,3,301,1.0,2.0,47854,2,1,2
9,5,1,7,705,1.0,2.0,47855,1,1,1
9,3,2,3,302,1.0,2.0,47856,2,1,2
9,2,3,5,511,1.0,2.0,47857,2,1,2
9,2,1,5,511,1.0,1.0,47858,1,1,1
5,5,1,5,511,1.0,2.0,47859,1,1,1
9,6,0,4,408,1.0,2.0,47860,2,1,2
9,5,5,4,409,1.0,2.0,47861,1,1,1
5,3,2,6,604,1.0,2.0,47862,2,1,2
5,3,3,3,305,1.0,2.0,47865,1,1,1
9,5,6,3,303,1.0,1.0,47867,1,1,1
9,3,1,6,603,1.0,2.0,47869,2,1,2
9,6,0,6,601,1.0,2.0,47871,2,1,2
9,4,2,3,302,1.0,2.0,47874,1,1,1
5,2,3,6,603,1.0,2.0,47878,2,1,2
9,6,0,5,511,,,47879,2,1,2
5,6,0,4,408,,,47880,5,1,5
9,2,2,4,409,1.0,1.0,47881,2,1,2
9,2,3,6,602,1.0,2.0,47885,1,1,1
9,6,0,4,409,1.0,1.0,47888,2,1,2
9,6,0,7,706,1.0,2.0,47889,4,1,4
9,4,2,3,305,1.0,2.0,47890,1,1,1
9,5,2,7,705,1.0,2.0,47891,1,1,1
9,6,0,7,705,3.0,1.0,47892,1,1,1
9,3,2,6,603,1.0,2.0,47894,1,1,1
9,6,1,4,409,1.0,2.0,47895,1,1,1
9,6,0,7,701,1.0,2.0,47898,3,1,3
9,2,2,6,603,1.0,1.0,47900,1,1,1
9,3,0,5,511,1.0,1.0,47903,3,1,3
9,3,2,5,511,1.0,2.0,47905,1,1,1
9,2,1,5,511,1.0,2.0,47906,2,1,2
5,2,3,6,602,1.0,1.0,47907,1,1,1
9,3,1,5,511,1.0,2.0,47908,2,1,2
9,6,2,7,705,1.0,2.0,47910,3,1,3
9,5,1,5,511,1.0,2.0,47911,3,1,3
9,6,0,7,704,1.0,2.0,47913,1,1,1
9,6,0,7,705,1.0,2.0,47914,1,1,1
9,2,0,5,511,1.0,2.0,47916,2,1,2
9,6,0,6,601,1.0,1.0,47917,4,1,4
9,6,0,5,513,1.0,1.0,47918,2,1,2
5,6,0,4,407,,,47921,3,1,3
9,3,2,6,601,1.0,1.0,47922,1,1,1
9,3,4,3,303,1.0,2.0,47923,2,1,2
9,5,0,6,601,1.0,2.0,47924,1,1,1
9,2,1,5,511,1.0,1.0,47925,1,1,1
9,2,2,3,302,1.0,2.0,47926,2,1,2
5,2,0,5,511,1.0,1.0,47928,3,1,3
9,3,2,5,511,1.0,2.0,47929,1,1,1
5,2,0,5,511,1.0,1.0,47930,5,1,5
9,2,2,4,406,2.0,2.0,47931,2,1,2
9,2,1,5,511,1.0,1.0,47932,1,1,1
9,6,0,4,408,1.0,1.0,47937,3,1,3
9,1,2,4,409,1.0,2.0,47938,2,1,2
9,5,3,5,511,1.0,1.0,47939,1,1,1
9,6,0,4,407,,,47940,5,1,5
9,3,4,5,512,1.0,2.0,47941,2,1,2
9,6,0,6,605,1.0,2.0,47942,2,1,2
9,2,3,3,302,1.0,2.0,47943,2,1,2
9,6,0,6,601,,,47944,3,1,3
9,5,2,7,702,1.0,2.0,47945,2,1,2
9,4,1,7,705,1.0,2.0,47946,1,1,1
9,3,1,7,705,1.0,2.0,47947,1,1,1
9,3,2,5,511,1.0,2.0,47949,2,1,2
9,6,1,4,407,1.0,2.0,47950,1,1,1
5,6,0,4,409,1.0,1.0,47952,2,1,2
5,2,5,5,511,1.0,2.0,47953,2,1,2
9,3,2,6,602,1.0,2.0,47955,2,1,2
9,6,0,4,407,1.0,2.0,47956,1,1,1
9,6,0,6,603,1.0,2.0,47959,2,1,2
9,3,2,3,305,1.0,2.0,47960,2,1,2
9,6,0,4,409,1.0,1.0,47963,2,1,2
9,4,2,3,305,1.0,1.0,47964,1,1,1
9,6,0,6,602,1.0,1.0,47965,1,1,1
9,6,0,5,511,2.0,1.0,47967,2,1,2
9,6,0,7,703,1.0,2.0,47968,3,1,3
9,2,0,4,406,1.0,2.0,47969,1,1,1
9,2,3,5,511,1.0,1.0,47970,1,1,1
5,6,0,4,406,,,47971,2,1,2
9,4,3,7,705,1.0,1.0,47972,1,1,1
9,6,0,7,705,1.0,1.0,47973,1,1,1
9,2,0,6,602,1.0,2.0,47974,2,1,2
9,3,0,7,705,1.0,1.0,47975,1,1,1
9,2,2,3,305,1.0,2.0,47977,2,1,2
9,6,0,8,801,1.0,2.0,47978,4,1,4
5,6,0,4,407,,,47979,6,1,6
9,6,0,4,408,,,47980,4,1,4
9,6,0,5,511,,,47982,4,1,4
9,3,2,3,301,1.0,1.0,47985,1,1,1
9,3,2,6,602,1.0,2.0,47986,2,1,2
9,6,0,6,603,1.0,1.0,47988,1,1,1
1,5,2,5,511,1.0,1.0,47990,2,1,2
5,2,2,7,705,1.0,1.0,47992,1,1,1
9,2,2,5,511,1.0,2.0,47995,1,1,1
9,5,2,6,602,1.0,1.0,47996,2,1,2
9,6,0,6,603,1.0,2.0,47997,1,1,1
9,5,3,4,406,1.0,2.0,47998,1,1,1
9,3,2,5,511,1.0,2.0,48000,1,1,1
9,3,1,3,305,1.0,2.0,48003,2,1,2
9,2,3,3,305,1.0,2.0,48004,1,1,1
9,6,0,4,409,1.0,1.0,48006,1,1,1
9,2,1,6,602,1.0,2.0,48007,2,1,2
9,6,2,4,407,1.0,2.0,48008,3,1,3
9,3,1,3,305,1.0,1.0,48014,1,1,1
9,2,1,6,603,1.0,2.0,48017,4,1,4
9,5,1,6,603,1.0,2.0,48018,1,1,1
5,6,1,5,510,1.0,1.0,48020,4,1,4
9,6,1,6,602,1.0,2.0,48024,2,1,2
9,5,2,4,407,1.0,2.0,48026,1,1,1
9,5,3,3,305,1.0,2.0,48028,1,1,1
9,6,0,4,409,,,48030,2,1,2
5,6,1,5,511,1.0,2.0,48031,3,1,3
9,5,2,3,301,1.0,2.0,48033,2,1,2
9,6,2,5,511,1.0,2.0,48034,1,1,1
5,5,2,4,409,1.0,2.0,48035,1,1,1
9,6,0,6,602,1.0,1.0,48039,1,1,1
5,5,3,5,511,1.0,2.0,48040,3,1,3
5,5,1,6,602,1.0,2.0,48041,1,1,1
9,3,3,7,710,1.0,1.0,48042,1,1,1
9,2,1,6,602,1.0,1.0,48044,3,1,3
9,2,1,3,305,1.0,2.0,48045,1,1,1
1,3,3,5,511,1.0,1.0,48049,2,1,2
9,2,3,6,602,1.0,2.0,48050,1,1,1
9,5,2,5,511,1.0,1.0,48055,3,1,3
9,6,0,4,407,,,48056,4,1,4
9,2,0,5,511,1.0,1.0,48057,1,1,1
9,3,4,7,710,1.0,1.0,48059,1,1,1
5,5,2,7,710,1.0,2.0,48064,4,1,4
5,2,2,3,305,1.0,2.0,48065,2,1,2
9,6,0,6,602,1.0,1.0,48067,1,1,1
9,3,2,7,710,1.0,1.0,48070,2,1,2
9,3,1,6,602,1.0,2.0,48071,2,1,2
5,6,2,5,511,1.0,2.0,48073,1,1,1
9,2,0,6,602,1.0,1.0,48074,2,1,2
9,6,1,6,602,1.0,1.0,48077,3,1,3
9,6,1,5,511,1.0,1.0,48080,2,1,2
9,5,2,5,511,1.0,2.0,48081,1,1,1
9,3,3,7,710,1.0,1.0,48084,1,1,1
5,3,3,3,305,1.0,2.0,48086,2,1,2
5,5,2,5,511,1.0,1.0,48088,3,1,3
9,3,1,7,705,1.0,1.0,48089,1,1,1
5,6,2,5,511,1.0,1.0,48090,1,1,1
9,2,2,3,305,1.0,2.0,48091,2,1,2
9,6,1,7,705,1.0,2.0,48093,2,1,2
5,6,0,4,409,,,48094,3,1,3
9,3,2,6,602,1.0,2.0,48097,2,1,2
9,6,0,7,704,1.0,2.0,48098,4,1,4
9,5,2,7,707,1.0,2.0,48099,1,1,1
5,2,4,3,302,1.0,2.0,48100,2,1,2
1,6,0,5,511,1.0,2.0,48101,3,1,3
9,3,4,6,604,1.0,2.0,48102,2,1,2
5,3,1,7,705,1.0,2.0,48104,1,1,1
5,6,0,6,601,1.0,1.0,48105,3,1,3
9,3,0,7,705,1.0,2.0,48107,1,1,1
5,4,1,7,705,1.0,2.0,48108,1,1,1
9,6,0,7,701,,,48109,3,1,3
9,5,2,5,511,1.0,1.0,48110,1,1,1
3,5,0,5,511,1.0,2.0,48112,1,1,1
9,6,0,7,706,1.0,2.0,48114,2,1,2
9,5,2,7,705,1.0,2.0,48118,3,1,3
9,4,2,3,305,1.0,2.0,48122,1,1,1
9,2,0,6,602,1.0,2.0,48123,2,1,2
3,6,2,5,511,1.0,1.0,48125,1,1,1
9,5,0,6,603,1.0,2.0,48127,1,1,1
9,3,1,5,511,1.0,2.0,48130,2,1,2
9,6,0,1,100,1.0,1.0,48131,3,1,3
9,1,3,3,301,1.0,2.0,48135,2,1,2
9,3,0,7,704,1.0,1.0,48136,1,1,1
9,1,2,7,710,1.0,2.0,48140,2,1,2
9,6,0,6,603,1.0,2.0,48141,1,1,1
9,6,3,5,511,1.0,1.0,48142,1,1,1
5,3,7,4,409,1.0,1.0,48143,1,1,1
3,6,0,5,511,1.0,2.0,48144,3,1,3
9,2,7,3,302,1.0,1.0,48145,2,1,2
9,3,2,5,511,1.0,1.0,48146,2,1,2
9,5,1,6,602,1.0,2.0,48147,5,1,5
9,1,5,5,511,1.0,1.0,48149,1,1,1
9,6,0,3,305,1.0,1.0,48150,1,1,1
9,3,1,7,705,1.0,1.0,48152,1,1,1
9,5,1,6,603,1.0,2.0,48154,2,1,2
5,2,8,5,511,1.0,1.0,48155,1,1,1
9,5,1,7,710,1.0,2.0,48156,1,1,1
9,2,2,3,302,1.0,2.0,48159,2,1,2
9,2,1,6,602,1.0,1.0,48160,2,1,2
9,2,1,5,511,1.0,2.0,48163,2,1,2
9,3,2,3,305,1.0,2.0,48166,2,1,2
9,5,3,3,305,1.0,1.0,48168,1,1,1
9,6,0,7,705,1.0,1.0,48173,1,1,1
3,6,0,5,511,1.0,1.0,48177,1,1,1
9,5,1,7,705,1.0,2.0,48179,1,1,1
9,1,1,7,705,1.0,1.0,48181,1,1,1
9,5,2,4,409,1.0,1.0,48183,1,1,1
9,3,1,7,710,1.0,1.0,48184,1,1,1
9,4,5,7,705,1.0,2.0,48185,1,1,1
9,5,1,3,304,1.0,2.0,48187,1,1,1
5,6,0,5,511,1.0,1.0,48188,3,1,3
9,6,0,7,704,1.0,2.0,48189,3,1,3
5,6,3,5,511,1.0,2.0,48190,1,1,1
9,1,1,6,603,1.0,1.0,48191,1,1,1
9,4,3,5,511,1.0,2.0,48192,1,1,1
5,3,2,3,305,1.0,2.0,48193,2,1,2
9,6,2,4,409,1.0,2.0,48194,4,1,4
9,6,1,5,511,1.0,1.0,48195,1,1,1
5,6,0,5,511,1.0,2.0,48196,1,1,1
9,5,1,5,510,1.0,2.0,48197,1,1,1
5,2,3,4,407,1.0,1.0,48198,1,1,1
9,6,0,4,409,,,48199,5,1,5
1,2,2,4,406,1.0,1.0,48200,1,1,1
3,6,0,7,705,1.0,2.0,48201,1,1,1
5,1,2,4,408,1.0,2.0,48202,1,1,1
9,6,1,4,406,1.0,2.0,48203,1,1,1
9,2,1,5,511,1.0,2.0,48204,4,1,4
9,2,4,3,304,1.0,2.0,48205,2,1,2
5,3,2,5,511,1.0,2.0,48207,2,1,2
9,3,3,5,511,1.0,2.0,48208,2,1,2
9,5,3,3,305,1.0,2.0,48209,1,1,1
9,5,0,7,710,1.0,2.0,48210,2,1,2
1,2,0,5,511,1.0,1.0,48211,1,1,1
9,6,0,5,511,1.0,2.0,48212,3,1,3
9,5,3,7,700,2.0,2.0,48215,1,1,1
9,6,0,7,700,2.0,2.0,48218,3,1,3
9,3,3,7,705,1.0,1.0,48219,1,1,1
9,5,8,3,301,1.0,2.0,48221,1,1,1
9,2,2,4,400,1.0,2.0,48222,2,1,2
9,1,1,6,600,1.0,2.0,48223,4,1,4
9,6,0,7,703,1.0,2.0,48224,3,1,3
9,6,0,3,301,,,48225,3,1,3
1,3,3,3,305,1.0,2.0,48226,2,1,2
9,6,1,5,513,1.0,2.0,48227,1,1,1
1,6,0,7,705,1.0,1.0,48228,3,1,3
9,6,3,5,511,1.0,2.0,48229,1,1,1
9,2,0,5,511,1.0,2.0,48232,1,1,1
9,2,2,5,511,1.0,2.0,48234,1,1,1
9,3,2,8,802,1.0,2.0,48235,1,1,1
9,6,0,7,705,1.0,2.0,48238,1,1,1
9,2,1,3,302,1.0,2.0,48239,1,1,1
9,6,0,4,407,,,48240,6,1,6
9,6,0,4,407,,,48241,4,1,4
9,5,2,7,702,1.0,2.0,48242,1,1,1
9,1,3,4,406,1.0,2.0,48243,2,1,2
9,3,1,6,603,1.0,2.0,48244,2,1,2
9,5,2,3,303,3.0,2.0,48246,1,1,1
9,4,2,7,706,1.0,2.0,48248,1,1,1
9,3,2,5,511,1.0,1.0,48251,1,1,1
9,5,1,6,602,1.0,1.0,48254,1,1,1
9,2,1,7,705,1.0,2.0,48255,2,1,2
9,5,1,5,511,1.0,1.0,48256,1,1,1
9,3,1,7,705,1.0,2.0,48257,2,1,2
9,6,0,7,707,1.0,1.0,48259,1,1,1
5,6,2,9,99,1.0,1.0,48260,1,1,1
9,5,4,6,603,1.0,1.0,48261,2,1,2
9,6,2,5,511,1.0,2.0,48262,1,1,1
9,6,0,6,611,1.0,1.0,48274,3,1,3
9,5,3,7,705,1.0,1.0,48275,1,1,1
9,5,2,4,408,1.0,2.0,48276,1,1,1
9,3,2,5,513,1.0,2.0,48277,2,1,2
9,6,0,6,602,1.0,2.0,48278,3,1,3
9,3,2,7,701,1.0,2.0,48280,1,1,1
9,3,2,5,510,1.0,2.0,48281,2,1,2
9,6,0,6,603,1.0,1.0,48282,1,1,1
9,6,1,6,602,1.0,2.0,48283,1,1,1
9,6,0,4,400,,,48284,2,1,2
9,6,1,6,602,1.0,1.0,48286,1,1,1
9,1,0,7,705,1.0,1.0,48287,1,1,1
9,6,0,5,511,1.0,1.0,48288,4,1,4
9,3,2,7,705,1.0,2.0,48289,2,1,2
9,6,0,4,408,,,48290,3,1,3
9,6,0,5,511,1.0,1.0,48293,3,1,3
9,3,2,3,305,1.0,1.0,48294,1,1,1
9,1,2,6,602,1.0,2.0,48295,1,1,1
9,6,0,5,510,1.0,2.0,48296,2,1,2
9,5,3,5,511,1.0,1.0,48297,3,1,3
9,6,3,5,510,1.0,2.0,48298,1,1,1
9,2,0,7,702,1.0,2.0,48299,1,1,1
9,3,3,5,511,1.0,1.0,48334,1,1,1
9,6,0,5,511,1.0,2.0,48357,1,1,1
9,6,0,5,511,,,48361,3,1,3
9,6,0,6,602,2.0,2.0,48362,4,1,4
9,6,0,6,607,1.0,1.0,48363,2,1,2
9,2,2,6,600,1.0,2.0,48364,2,1,2
9,3,0,7,705,1.0,2.0,48370,2,1,2
9,5,2,6,600,1.0,2.0,48371,1,1,1
9,5,0,8,800,1.0,2.0,48375,1,1,1
1,3,3,7,707,1.0,2.0,48376,2,1,2
9,2,1,8,800,1.0,1.0,48378,1,1,1
9,6,3,4,408,1.0,1.0,48379,1,1,1
9,6,0,5,510,1.0,2.0,48380,3,1,3
9,6,0,6,602,1.0,2.0,48382,1,1,1
5,2,1,8,800,1.0,2.0,48383,2,1,2
9,6,0,7,700,1.0,2.0,48384,1,1,1
9,3,1,8,802,1.0,2.0,48385,2,1,2
9,3,1,8,802,1.0,2.0,48386,2,1,2
9,6,0,7,709,1.0,2.0,48387,3,1,3
9,5,0,5,511,,,48388,2,1,2
9,6,1,8,802,1.0,1.0,48389,1,1,1
9,2,2,7,703,1.0,1.0,48390,1,1,1
9,2,0,5,511,1.0,2.0,48391,1,1,1
9,6,1,7,706,1.0,2.0,48392,1,1,1
9,3,0,8,803,1.0,1.0,48393,1,1,1
5,6,0,7,705,1.0,1.0,48394,1,1,1
5,6,0,7,706,1.0,1.0,48395,1,1,1
9,3,0,7,700,1.0,1.0,48397,1,1,1
9,2,2,5,511,1.0,2.0,48398,1,1,1
9,1,0,8,802,1.0,2.0,48402,2,1,2
9,6,0,8,803,1.0,2.0,48403,1,1,1
9,5,2,8,804,1.0,1.0,48404,1,1,1
9,3,3,8,803,1.0,1.0,48405,1,1,1
9,6,2,8,800,1.0,2.0,48406,3,1,3
9,6,0,7,704,1.0,1.0,48407,1,1,1
9,5,0,8,800,1.0,2.0,48409,1,1,1
9,6,1,4,409,1.0,1.0,48415,2,1,2
9,5,3,4,406,1.0,2.0,48416,1,1,1
9,6,0,7,703,1.0,1.0,48417,5,1,5
9,3,2,3,305,1.0,2.0,48418,2,1,2
9,6,0,4,409,,,48419,6,1,6
9,2,3,4,409,1.0,1.0,48420,1,1,1
9,6,0,5,510,,,48421,4,1,4
9,2,3,3,304,1.0,2.0,48422,1,1,1
9,6,0,4,409,,,48423,5,1,5
9,2,3,5,511,1.0,1.0,48424,1,1,1
9,2,2,4,408,1.0,2.0,48425,2,1,2
9,3,2,5,511,1.0,2.0,48426,2,1,2
5,5,3,5,511,1.0,1.0,48428,1,1,1
9,6,0,4,407,,,48429,3,1,3
9,4,1,3,305,1.0,2.0,48430,1,1,1
9,2,3,4,406,1.0,2.0,48431,2,1,2
9,6,0,4,408,,,48432,3,1,3
9,6,1,6,602,1.0,2.0,48433,4,1,4
5,3,0,6,603,1.0,1.0,48434,1,1,1
9,2,1,3,302,1.0,1.0,48435,1,1,1
9,6,0,4,406,,,48436,4,1,4
9,6,1,4,409,1.0,2.0,48437,3,1,3
9,5,0,3,302,1.0,1.0,48438,1,1,1
9,6,0,7,705,1.0,1.0,48439,4,1,4
9,5,6,1,100,1.0,2.0,48440,1,1,1
9,6,1,4,409,1.0,2.0,48441,2,1,2
9,5,3,3,305,1.0,2.0,48442,1,1,1
9,5,3,4,400,1.0,2.0,48443,2,1,2
9,4,0,1,100,1.0,2.0,48444,1,1,1
9,2,1,5,511,1.0,2.0,48445,2,1,2
9,6,0,4,406,,,48446,3,1,3
9,2,1,7,701,1.0,2.0,48447,2,1,2
9,2,1,3,303,1.0,2.0,48448,1,1,1
9,6,0,4,408,,,48449,2,1,2
9,6,0,6,602,,,48451,3,1,3
9,2,1,6,606,1.0,2.0,48452,3,1,3
9,2,3,5,511,1.0,2.0,48453,2,1,2
9,6,1,7,711,1.0,2.0,48454,4,1,4
9,3,2,4,407,1.0,1.0,48455,2,1,2
9,1,2,4,406,1.0,2.0,48456,1,1,1
9,6,0,5,511,1.0,1.0,48457,3,1,3
1,3,1,5,511,1.0,2.0,48458,2,1,2
5,3,2,5,511,1.0,2.0,48459,2,1,2
9,6,0,5,511,1.0,2.0,48460,3,1,3
9,5,2,5,511,1.0,2.0,48461,1,1,1
5,3,3,5,511,1.0,1.0,48462,2,1,2
9,1,0,8,802,1.0,1.0,48463,1,1,1
9,3,1,5,510,1.0,2.0,48464,2,1,2
3,3,4,6,606,1.0,1.0,48465,1,1,1
3,5,2,6,605,1.0,1.0,48466,1,1,1
9,6,0,6,602,1.0,2.0,48467,2,1,2
9,2,2,5,511,1.0,1.0,48468,1,1,1
9,2,0,4,409,1.0,2.0,48469,1,1,1
9,6,2,4,408,1.0,2.0,48470,1,1,1
5,5,2,5,511,1.0,2.0,48471,2,1,2
9,5,3,3,302,1.0,2.0,48472,1,1,1
9,6,0,6,601,1.0,2.0,48474,7,1,7
9,2,1,5,511,1.0,2.0,48475,1,1,1
9,6,2,7,705,1.0,2.0,48478,1,1,1
9,3,2,3,305,1.0,2.0,48479,2,1,2
9,2,1,6,601,1.0,1.0,48480,1,1,1
9,2,4,3,303,1.0,2.0,48481,2,1,2
9,5,3,4,406,1.0,1.0,48482,2,1,2
5,2,1,6,601,1.0,2.0,48484,2,1,2
9,6,0,4,408,,,48485,3,1,3
9,2,2,4,408,1.0,1.0,48486,2,1,2
9,5,1,6,602,1.0,1.0,48487,3,1,3
9,2,1,6,601,1.0,2.0,48488,2,1,2
9,6,0,4,409,1.0,1.0,48489,2,1,2
9,2,4,3,303,1.0,1.0,48490,1,1,1
9,6,4,4,407,1.0,2.0,48492,1,1,1
9,3,2,5,512,1.0,1.0,48495,1,1,1
5,4,3,1,100,1.0,2.0,48496,4,1,4
9,2,1,3,305,1.0,2.0,48499,3,1,3
9,3,1,5,511,1.0,2.0,48500,2,1,2
9,2,1,5,511,1.0,2.0,48501,2,1,2
9,6,1,6,602,1.0,2.0,48502,1,1,1
9,6,0,5,511,1.0,2.0,48503,1,1,1
9,2,1,5,510,1.0,2.0,48504,4,1,4
5,2,2,7,705,1.0,2.0,48507,1,1,1
9,6,4,5,511,1.0,2.0,48509,1,1,1
9,4,3,3,304,1.0,2.0,48510,1,1,1
9,6,0,7,703,1.0,2.0,48511,3,1,3
9,6,0,7,704,1.0,1.0,48512,1,1,1
9,2,2,5,511,1.0,2.0,48513,2,1,2
9,6,0,7,705,1.0,1.0,48515,1,1,1
9,2,2,4,409,1.0,2.0,48516,2,1,2
9,2,2,3,305,1.0,1.0,48518,1,1,1
9,6,0,4,407,,,48519,4,1,4
9,5,2,5,513,1.0,2.0,48521,1,1,1
9,6,1,4,407,1.0,2.0,48522,3,1,3
9,3,2,8,802,1.0,2.0,48525,2,1,2
9,2,0,5,511,1.0,2.0,48527,2,1,2
9,6,0,5,513,1.0,1.0,48528,1,1,1
9,6,2,4,409,1.0,2.0,48529,1,1,1
9,5,2,5,511,1.0,2.0,48530,1,1,1
9,5,1,6,602,1.0,2.0,48531,2,1,2
9,4,2,6,601,1.0,2.0,48535,1,1,1
9,6,0,8,802,2.0,1.0,48536,3,1,3
9,5,1,7,705,1.0,2.0,48537,3,1,3
1,2,3,3,305,1.0,2.0,48539,2,1,2
5,6,2,5,511,1.0,2.0,48541,3,1,3
9,2,2,5,511,1.0,1.0,48543,1,1,1
9,5,1,5,511,1.0,1.0,48544,1,1,1
9,6,0,5,513,1.0,1.0,48545,2,1,2
9,1,0,8,801,1.0,2.0,48546,2,1,2
9,6,1,7,705,1.0,2.0,48552,2,1,2
9,3,3,4,407,1.0,1.0,48553,2,1,2
9,3,1,7,705,1.0,2.0,48555,2,1,2
9,3,0,3,305,1.0,2.0,48557,1,1,1
9,6,0,4,406,,,48558,4,1,4
9,3,2,7,705,1.0,2.0,48561,2,1,2
5,3,2,5,511,1.0,2.0,48562,2,1,2
9,6,2,3,303,1.0,2.0,48563,1,1,1
9,2,2,5,511,1.0,2.0,48564,2,1,2
9,6,0,7,703,1.0,2.0,48566,4,1,4
9,2,2,3,304,1.0,1.0,48570,1,1,1
9,2,0,6,602,1.0,1.0,48571,1,1,1
9,5,3,3,305,1.0,2.0,48572,1,1,1
9,6,2,6,604,1.0,1.0,48575,1,1,1
9,4,1,5,513,1.0,2.0,48576,1,1,1
5,2,0,7,705,1.0,1.0,48577,1,1,1
5,5,3,5,511,1.0,2.0,48586,2,1,2
9,5,1,5,511,1.0,1.0,48588,1,1,1
9,4,0,4,407,1.0,2.0,48591,1,1,1
9,6,1,5,511,1.0,1.0,48593,4,1,4
9,3,0,3,303,1.0,2.0,48594,2,1,2
5,6,0,5,511,1.0,1.0,48596,2,1,2
9,6,0,4,406,,,48597,4,1,4
9,6,0,4,409,1.0,1.0,48599,2,1,2
9,6,0,7,704,3.0,2.0,48600,3,1,3
9,5,2,6,602,1.0,2.0,48605,2,1,2
